"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),2024,2024,2024,2024,2024
"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),진료실인원수 (명),입내원일수 (일),요양급여일수 (일),진료비 (천원),급여비 (천원)
"광주","서구",의료기관,외래,257147,4679358,7238566,257365627,182550116
"광주","서구",약국,소계,246410,2648454,49255291,120047857,87155143
"광주","남구",합계,소계,192624,4665186,48023736,505831211,380013372
"광주","남구",의료기관,소계,192574,4664804,7215507,406621053,307582373
"광주","남구",의료기관,입원,36915,967364,1398652,202901731,161597760
"광주","남구",의료기관,외래,191474,3697440,5816855,203719322,145984613
"광주","남구",약국,소계,183881,2093998,40808229,99210157,72430999
"광주","북구",합계,소계,389951,9157522,88821493,989739284,742191095
"광주","북구",의료기관,소계,389838,9156447,13689470,805297878,608091500
"광주","북구",의료기관,입원,76834,1955745,2853208,410775627,326312174
"광주","북구",의료기관,외래,387835,7200702,10836262,394522251,281779325
"광주","북구",약국,소계,371923,4127243,75132023,184441406,134099595
"광주","광산구",합계,소계,372722,7747101,71675860,811224959,604633602
"광주","광산구",의료기관,소계,372581,7744223,11568949,659928371,495257823
"광주","광산구",의료기관,입원,71991,1536993,2320507,326213960,258902777
"광주","광산구",의료기관,외래,370913,6207230,9248442,333714411,236355046
"광주","광산구",약국,소계,355333,3672782,60106911,151296589,109375779
"대전","소계",합계,소계,1350151,30284338,329732120,3062941308,2311911706
"대전","소계",의료기관,소계,1349771,30274109,48864716,2409029953,1834245834
"대전","소계",의료기관,입원,187742,3177170,5001812,1013767666,829754122
"대전","소계",의료기관,외래,1345644,27096939,43862904,1395262288,1004491712
"대전","소계",약국,소계,1294610,15515076,280867404,653911355,477665873
"대전","동구",합계,소계,201744,4979148,55813113,514567488,391254615
"대전","동구",의료기관,소계,201696,4978306,8093651,403055873,309647222
"대전","동구",의료기관,입원,29102,574030,877869,177340403,144920653
"대전","동구",의료기관,외래,200927,4404276,7215782,225715470,164726568
"대전","동구",약국,소계,193800,2580206,47719462,111511616,81607393
"대전","중구",합계,소계,208142,5157779,58427078,539188969,409796662
"대전","중구",의료기관,소계,208106,5156656,8200413,423851857,325391420
"대전","중구",의료기관,입원,30995,625401,931482,190575604,155598024
"대전","중구",의료기관,외래,207295,4531255,7268931,233276253,169793397
"대전","중구",약국,소계,199996,2544036,50226665,115337112,84405242
"대전","서구",합계,소계,429820,9296806,100606078,931868270,700160532
"대전","서구",의료기관,소계,429681,9294142,14767264,732002154,554399900
"대전","서구",의료기관,입원,57328,918551,1467049,299457904,245175393
"대전","서구",의료기관,외래,428508,8375591,13300215,432544250,309224507
"대전","서구",약국,소계,412295,4757414,85838814,199866116,145760633
"대전","유성구",합계,소계,354245,7142763,72451900,690772935,518130834
"대전","유성구",의료기관,소계,354153,7138792,11695370,549376668,414733166
"대전","유성구",의료기관,입원,47655,642402,1063688,215234470,176527908
